A. SURVEY DETAILS,,,B. SITE/SETTLEMENT AREA DETAILS,,,,,,,,,,,,,,,,,,,,,,Site Management,,,,,,,,,,,,Place where most of the IDPs were living before the Earthquake?,,,,,,,,C. POPULATION DEMOGRAPHICS (BEST ESTIMATE NUMBER OF)         Estimated IDP Population on the Site,,,,,,,,,,,,,,D. PERSONS WITH SPECIAL VULNERABILITIES,,,,,E. MOBILITY,,,,,,,,F. SHELTER AND NON FOOD ITEM (NFI),,,,,,,,,,Needed NFI↓,,,"G. WATER, SANITATION AND HYGIENE (WASH)",,,,,,,,,,,,,,,,,,,,H. FOOD AND NUTRITION,,,,,,,,I. HEALTH,,,,,,,,,,,,,J. EDUCATION,,,,,,,,,,,,,,K. LIVELIHOOD,,,,,,,,,,,,,,,,,"L. PROTECTION OF CHILDREN, WOMEN, AND OTHER VULNERABLE PERSONS",,,,,,,,,,,,,,,M. WINTERIZATION,,,,,,,,,,,,,,,,,N. COMMUNICATION,,,,,
1.1.c.1 - Site ID,1.1.a.1 - Survey Date,1.1.a.2 - Survey Round,1.1.d.1 - Site Name,1.1.d.1 - Site Alternate Name,1.4.a.2 - Site Open?,1.4.a.1 - Site Open Date,1.4.c.1 - Site Close Date,0.1.a.7 - Location,1.1.e.2 - Site: Zone,1.1.e.3 - Site: District,1.1.e.4 - Site: VDC,1.1.e.5 - Site: Ward,1.1.f.1 -  GPS: Latitude,1.1.f.2 - GPS: Longitude,1.1.f.2 - GPS: Altitude,1.3.a.1 - Site Classification,1.3.b.2 - Site Type,1.3.b.2 - If Site Type: Other,1.1.m.1 - Site part of Open Programme,1.4.b.1 - Site Expected Closing Date,1.1.i.1 - Accessibility to Site,1.3.d.1 - Ownership of site land,1.3.c.1 - What is the most common type of shelter?,1.3.c.1 - If Other Shelter Types: Specify,1.2.b.1 - Is there Site Management Committee (SMC) at the site?2,1.2.b.10 - % of women participating in the SMC?,1.2.b.2 - Is the SMC made up from the community at the site?,1.2.b.7 - SMC Focal Point Name,1.2.b.8 - SMC Focal Point Phone,1.2.c.1 - Is there Site Management Agency (SMA) at the site?2,1.2.c.2 - Type of entity managing the site,"1.2.c.2 - If site management entity type is Other, specify",1.2.c.3 - SMA Name,1.2.c.4 - SMA Focal Point Name (if not the same as respondent),1.2.c.5 - SMA Focal Point Phone,1.2. a.1 - Is there any Registration/IDP list maintained?,1.5.b.2 - Zone (Largest IDP group) ,1.5.b.3 - District (Largest IDP group),1.5.b.4 - VDC/Mun (Largest IDP group),1.5.b.5 - Ward (Largest IDP group),1.5.c.2 - Zone (2nd largest IDP group),1.5.c.3 - District (2nd largest IDP group),1.5.c.4 - VDC/Mun (2nd largest IDP group),1.5.c.5 - Ward (2nd largest IDP group),2.1.a.1 - Number of Families / HHs,2.1.b.1 - Number of Individuals,2.1.c.1 - Number of Infants (<1) - M,2.1.c.2 - Number of Children (1-5 y) - M,2.1.c.3 - Number of Youth (6-17 y) - M,2.1.c.4 - Number of Adult (18-59 y) - M,2.1.c.5 - Number of Elderly (60+ y) - M,2.1.b.2 - Total Male,2.1.d.1 - Number of Infants (<1) - F,2.1.d.2 - Number of Children (1-5 y) - F,2.1.d.3 - Number of Youth (6-17 y) - F,2.1.d.4 - Number of Adult (18-59 y) - F,2.1.d.5 - Number of Elderly (60+ y) - F,2.1.b.3 - Total Female,2.2.c.2 - Pregnant Women #,2.2.d.1 - Breastfeeding Mothers #,2.2.g.1 - Persons w/ Disabilities #,2.2.x.3 - Elderly headed Households #,2.2.f.1 - Persons w/ Chronic Diseases/Serious Medical Conditions,2.3.k.1 - Distance of site from place of origin / habitual residence,2.3.c.2 - Date of arrival of last IDP group,2.3.b.4 - Have IDPs been displaced previously?,2.3.e.1 - Area of intended return for the largest IDP group,2.3.e.7 - What is preventing the largest IDP group of returning home?,"2.3.e.7 - If preventing reason is Other, specity",2.3.g.1 - Estimated % of IDPs sleeping in the site,2.3.f.1 - Is there relocation site planned for the IDPs?,3.7.k.2 - Did most people on site own or rent their house before the EQ?,3.1.a.1 - % of HH living outside (no shelter),3.1.j.1 - % of HH living indoors (solid walls),3.1.b.1 - % of HH living in tents,3.1.d.1 - % of HH living in temporary shelter (CGIs),3.1.c.1 - % of HH living in emergency makeshift shelter,3.1.k.1 - % of HH living in Other shelters (Open building),"3.1.k.1 - Other Shelter, specify",3.2.a.1 - % of HH have access to electricity,3.2.b.1 - % of HH have access to safe cooking facilities,3.7.j.1 - Most needed NFIs,3.7.j.2 - 2nd most needed NFIs,3.7.j.3 - 3rd most needed NFIs,"4.1.a.1 - Location of site's main water source (walking, one-way)",4.1.b.1 - Main non-drinking water source available,4.1.f.1 - Main drinking water source available,"4.1.k.1 - If water tracking, who?",4.3.f.1 - Is drinking water being treated before consumption?,4.2.a.1 - Average amount of water use/day/person,4.3.e.1 - What is the main problem with the water? (+ observation),4.4.j.1 - Condition of most of the latrines (Observation),4.4.a.1 - Number of functioning toilets on-site (Count) #,4.4.b.1 - Availability of segregated male and female toilets,4.4.a.3  - Latrines provided / installed or already on site,"4.4.a.3  - If provided, then by whom?",4.4.b.2 - Do toilets / bathrooms have light? (observation),4.4.b.3 - Do majority of people use toilets on or off site?,4.8.b.1 - Do toilets / bathrooms have locks from the inside? (Observation),4.5.b.1 - Availability of segregated bathing areas,4.6.a.1 - Main garbage / waste disposal method,4.4.n.1 - Evidence of open defecation? ,4.7.g.1 - Availability of handwashing station filled in with water and soap close to the toilets?,4.7.g.2 - Evidence of hand-washing practices?,"5.1.a.1 - Is there access to food (dist, vouchers, … )",5.1.e.1 - Is there access to a market near the site?,5.1.d.1 - Most common source for obtaining food,"5.1.d.1 - If the most common source for obtaining food is Other, Specify","5.1.d.1 - If distributed, Who? ",6.1.a.1 - Screening for malnutrition conducted in the area?,6.1.b.1 - Availability of suppl. feeding for pregnant & lactating mothers,6.1.c.1 - Availability of supplementary feeding for children,7.1.b.1 - What is the most prevalent health problem at the site?,7.1.b.2 - What is the 2nd most prevalent health problem at the site?,7.1.b.3 - What is the 3rd most prevalent health problem at the site?,7.2.t.1 - Cases of tuberculosis among IDPs living in this site?,7.3.a.1 - People with injury related disabilities before the EQ,7.3.a.2 - People with injury related disabilities after the EQ,7.2.t.2 - Total people with injury related disabilities,7.2.r.1 - Have you had access to immunization services / campaigns in the last 4 weeks?,7.2.s.1 - Have you access to psychosocial support activities in the last 4 weeks?,7.2.q.2 - Is there any psychosocial support provided on site?,7.2.b.1 - Distance to closest functioning Health Facilities / Services,"7.2.b.1 - If  closest functioning Health Facilities / Services is/are on site, who managing it?",7.2.c.2 - Who is the main provider of health facilities / services?,8.1.b.5 - Access to formal education for children from displaced HHs ,8.1.b.6 - Access to non-formal education for children from displaced HHs,8.2.b.2 - Distance to nearest formal education facility,"8.2.b.2 - If formal education facility provided on-site, by whom?",8.2.b.3 - Distance to nearest non-formal education facility,"8.2.b.3 - If non-formal education facility provided on-site, by whom?",8.3.a.2 - % of girls at the site attending school,8.3.a.3 - % of boys at the site attending school,8.3.b.2 - Most common reasons why girls are not attending schools (Reason 1) ,8.3.b.2 - Most common reasons why girls are not attending schools (Reason 2) ,"8.3.b.2 - If girls are working, where?",8.3.b.3 - Most common reasons why boys are not attending schools (Reason 1),8.3.b.3 - Most common reasons why boys are not attending schools (Reason 2),"8.3.b.3 - If boys are working, where?",9.1.a.1  - Occupation/trade of majority of displaced households before the earthquake,"9.1.a.1  - If occupation of the majority before the earthquake is Other, Specify",9.1.a.4 - Occupation/trade of majority of displaced households now,"9.1.a.4 - If occupation of the majority now is Other, Specify",9.2.h.1 - % of HH in the site with source of income,9.2.i.1 - Access to income generating activities,9.3.a.2 - Is there livestock on site?,9.4.a.4 - Is the community being approached with job opportunities as alternative source of income?,"9.4.a.3 - If yes, how is the job offered?","9.4.b.3 - If yes, to whom are the job opportunities mainly offered in your family?
family?",9.1.c.1 - Do IDPs have access to land for cultivation?,"11.3.b.1 - Do any recruiters come to the site for day labor, domestic work in the city or working abroad?","11.3.a.2 - If yes, to which city/ country?",11.3.b.2 - Income generating activities women are interested,"11.3.b.2 - If women are interested in other activities, specify",11.3.b.3 - Income generating activities men are interested,"11.3.b.3 - If men are interested in other activities, specify",10.1.a.2 - Security is provided on-site?,10.1.e.1 -  Security incidents are reported in the site?,10.1.b.1 - Who provides the main security in the site?,10.2.j.3 - Do you know who (or where) to report (or seek assistance) when you or your family face any abuse or exploitation in this area?,10.2.j.3 - If report is made then specify to Whom?,10.2.i.4 - Most reported problem in receiving support,10.1.f.1 - Do the majority of people have ID card or other documentation?,10.2.j.2 - Reporting / referral mechanism for GBV survivor,10.2.t.2 - Are women segregated during menstruation?,"10.2.t.2 - If women are segregated during menstruation, where do they go?",10.3.a.1 - Do men feel safe in the site?,"10.3.a.4 - If no, where do men feel unsafe?","10.3.a.4 - If no and men feel unsafe some where else, specify?","10.1.s.1 - Is there adequate lighting in the majority of communal point? (WASH facilities, public spaces…)",10.1.s.2 - Females have access to feminine hygiene products?,3.9.a.1 - Are any HHs at this site planning to move for the winter?,"3.9.a.2 - If yes, is this a practice that usually happens during winter?",3.9.a.3 - Will winter limit access from your site to any of the following? ,"3.9.a.3 - If winter limit access to other, specify",3.9.a.4 - Do you think that majority of shelters at your site are suitable for the winter?,"3.9.a.5 - If majority of shelter are not suitable, then Why?","3.9.a.5 - If majority of shelter are not suitable due to some other reason, specify",3.9.b.1 - 1st most needed winter item,"3.9.b.1 - 1st most needed winter item is other, specify",3.9.b.2 - 2nd most needed winter item,"3.9.b.2 - 2nd most needed winter item is other, specify",3.9.b.3 - 3rd most needed winter item,"3.9.b.3 - 3rd most needed winter item is other, specify",3.9.c.1 - Where families plan to cook during the winter?,3.9.c.2 - Plan to make any provision for livestock for winter?,"3.9.c.3 - If there is plan to make any provision, What?","3.9.c.3 - If there is Other plan to make any provision, specify",11.1.a.2 - Where do most female residents mostly get their information from?,11.1.a.3 - Where do most male residents mostly get their information from?,11.2.c.1 - Are complaints being reported?,11.2.c.2 - If reports are being reported then to whom?,11.1.c.1 - What is the main topic on which the community is requesting information on?,11.1.h.1 - Is everyone aware that donations do not need to be exchanged for anything?
486,23/08/2015,4,Damgade,,Yes,24/05/2015,,Peri-Urban,Bagmati,Dhading,Nilkantha Municipality,12,27.92288,84.89431,808.9490368,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,Yes,Private,Makeshift,,Yes,<25%,Yes,Same,Same,No,,,,,,Yes,Bagmati,Dhading,Reegau,9,Bagmati,Dhading,Reegau,5,130,617,0,8,71,203,27,309,9,44,106,132,17,308,10,12,9,14,3,Longer,09/08/2015,Yes,None (Stay here),Fear of landslide/aftershock,,> 75%,No,Own,None,None,< 25%,< 25%,< 50%,Unknown,,< 50%,< 25%,Cooking gas,CGIs,Plastic bed / Floor Mat / Matress,On-site (<20 minutes),Spring,Spring,,No treatment,5-10 liters,None,Not so good (not hygienic),18,No,Provided,Red Cross,No,On-site,No,No,Garbage pit,No,None,No,No,Yes,Own cash,,,Yes,No,No,Skin infections,None,None,None,0,0,0,Yes,No,No,off-site (< 30 mins),,Government,Yes,Yes,Off site >20,,On site <20,ICDC Nepal,>75%,>75%,Fees or costs,Lack of space in local schools,,Fees or costs,Lack of space in local schools,,Agriculture/Livestock,,Daily Wage laborer,,0,Yes,No,Yes,Friends,Wife,No,Yes,Dhadingbesi,Weaving / knitting,,Store / small business,,Yes,No,Self organized,Yes,Police,Unknown,Yes,Unknown,No,,Yes,,,"Yes, there is lighting but it is NOT adequate",No,No,,No limitation,,No,Does not protect from cold,,Mattress / Bed,,Blanket,,Winter clothes,,In shelter where people sleep,Don't know,,,Families & friends,Families & friends,Unknown,,Situation in areas of origin,Yes
491,26/08/2015,4,Boudha,,Yes,01/06/2015,,Urban,Bagmati,Kathmandu,Kathmandu municipality,6,27.726,85.367,1347.537186,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,>2 months,Yes,Public/Government,Makeshift,,Yes,<50%,Yes,Chiring Sherpa,9813939607,No,,,,,,Yes,Bagmati,Sindhupalchok,Fulpingkati,1 to 8,Bagmati,Sindhupalchok,Tatopani,1 to 8,195,945,2,60,88,237,14,401,2,98,167,265,12,544,4,4,2,0,0,Longer,24/06/2015,No,Place of Habitual residence,Fear of landslide/aftershock,,> 75%,No,Own,None,None,None,None,more than 75%,None,,< 50%,None,Tarpaulin,Cooking gas,Kitchen sets,On-site (<20 minutes),Hand pumps,Water truck,NCV,Chlorinated,>15 liters,None,Not so good (not hygienic),9,"Yes, separate entrance/HWS",Provided,ACT Nepal,No,On-site,Yes,Yes,Municipal Collection,No,Yes,Yes,"Yes, On-Site",Yes,Food distribution,,,No,Yes,Yes,Diarrhea,None,None,Some,0,5,5,No,Yes,No,off-site (< 30 mins),,Local Clinic/med practitioners,Yes,No,Off site <20,,,,>75%,>75%,Fees or costs,None,,Fees or costs,None,,Agriculture/Livestock,,None,,0,No,No,No,,,No,No,,Weaving / knitting,,Driving,,No,No,,Yes,SMC,Not enough assistance for all entitled,No,Yes,No,,Yes,,,"Yes, there is lighting but it is NOT adequate",No,No,,No limitation,,No,Does not protect from cold,,Blanket,,Winter clothes,,Mattress / Bed,,In shelter where people sleep,No,,,Families & friends,Families & friends,Yes,Site management,Situation in areas of origin,Yes
493,28/08/2015,4,Dhuche,,Yes,26/05/2015,,Rural,Bagmati,Kavrepalanchok,Pokhari Narayansthan,3,27.30804,85.44444,374.2989515,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,Yes,Public/Government,Temporary shelter,,Yes,<50%,Yes,Bhim Lama,9621129711,No,,,,,,Yes,Bagmati,Kavrepalanchok,Narayansthan,3,Bagmati,Kathmandu,Narayansthan,4,23,115,2,2,13,34,6,57,2,3,10,36,7,58,0,4,1,1,0,< 30 mins,13/05/2015,No,None (Stay here),Fear of landslide/aftershock,,> 75%,No,Own,None,None,None,more than 75%,< 25%,None,,< 50%,< 25%,CGIs,Safer housing / Shelter material,Safer housing / Shelter material,Off-site (>20 minutes),Surface water,Surface water,,No treatment,<5 liters,None,No latrines,,,,,,Off-site,,No,Burning,Yes,None,Yes,"Yes, Off-site",Yes,Own cash,,,Yes,No,No,Skin infections,RTI,None,None,3,0,3,No,No,No,Off-site (1 - 2 hours),,Local Clinic/med practitioners,Yes,No,Off site <20,,,,<75%,< 50%,Working,None,Housework,Working,None,Housework,Agriculture/Livestock,,Agriculture/Livestock,,5,Yes,No,Yes,Friends,Husband,Yes,No,,Art / Craft,,Art / Craft,,Yes,Yes,Community leaders,Yes,Police,Assistance did not respond to the actual need,Yes,No,No,,Yes,,,No lighting,No,No,,No limitation,,No,Does not protect from cold,,Blanket,,Mattress / Bed,,Other,Shelter support,In shelter where people sleep,Don't know,,,Radio / News,Radio / News,Yes,Site management & Police,Recovery plans,Yes
494,02/09/2015,4,Gupse Pakha,,Yes,25/04/2015,,Rural,Gandaki,Gorkha,Laprak,6,28.20671,84.78496,2727.993172,Spontaneous,Other,Private land,No,Unknown,"No, no vehicular access",Public/Government,Makeshift,,No,,,,,Unknown,,,,,,No,Gandaki,Gorkha,Laprak,42013,Gandaki,Gorkha,Laprak,42013,592,2842,2,150,202,884,95,1333,4,207,210,981,107,1509,37,30,0,70,20,2 - 3 hours,02/09/2015,Yes,None (Stay here),Fear of landslide/aftershock,,> 75%,No,Own,None,None,None,< 25%,more than 75%,None,,< 50%,< 25%,CGIs,Cooking gas,Electricity / Solar system,On-site (<20 minutes),Piped water (taps),Piped water (taps),,No treatment,>15 liters,None,Not so good (not hygienic),43,No,Provided,OXFAM,Yes,Unknown,Yes,Yes,Garbage pit,Yes,Yes but no soap/water inside ,Yes,No,No,Food distribution,,,Yes,No,Yes,Skin infections,None,None,None,0,1,1,No,No,No,On-site,Unknown,Government,Yes,No,On site <20,Unknown,,,>75%,>75%,Fees or costs,Lack of space in local schools,,Fees or costs,Lack of space in local schools,,Agriculture/Livestock,,Unknown,,0,Yes,No,No,,,No,No,,Other,Cooking training,Construction,,Yes,Yes,Self organized,Yes,Police,None,Yes,Unknown,No,,Yes,,,"Yes, there is lighting but it is NOT adequate",No,No,,Main access road,,No,Does not protect from cold,,Foam mat (floor),,Heater,,Winter clothes,,In shelter where people sleep,Yes,Improve animal shelter,,Families & friends,Families & friends,No,,Recovery plans,Unknown
496,28/08/2015,4,Barahbise,,Yes,24/04/2015,,Urban,Bagmati,Sindhupalchok,Barabise,8,27.7899,85.89909,877.2250671,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,Yes,Private,Makeshift,,Yes,Unknown,Yes,Gyanendra Shrestha,984301067,Unknown,,,,,,No,Bagmati,Sindhupalchok,Barabise,819,Bagmati,Sindhupalchok,Ramche,7,310,1398,3,109,186,418,31,747,0,46,124,357,124,651,2,4,7,42,40,< 10 mins,05/07/2015,No,Place of origin,House damaged/destroyed,,> 75%,No,Own,None,None,None,< 50%,< 50%,None,,< 50%,< 50%,Blankets,Cooking gas,Tools,On-site (<20 minutes),Piped water (taps),Surface water,,No treatment,10-15 liters,None,Good (Hygienic),15,No,Provided,Sindhu Club,No,On-site,Yes,No,Garbage pit,No,None,No,"Yes, On-Site",Yes,Own cash,,,No,No,No,Skin infections,Common cold,Common cold,Some,13,0,13,Yes,No,No,off-site (< 30 mins),,Government,Yes,Yes,Off site <20,,Off site <20,,>75%,>75%,Fees or costs,Distance to school,,Fees or costs,Distance to school,,Trade,,None,,7,No,No,No,,,No,No,,Art / Craft,,Store / small business,,No,No,,Yes,Police,Misuse of aid,Yes,Yes,No,,Yes,,,No lighting,Yes,No,,Main access road,,No,Does not protect from cold,,Blanket,,Foam mat (floor),,Heater,,In shelter where people sleep,No,,,Local leader,Local leader,Unknown,,Situation in areas of origin,Unknown
498,31/08/2015,4,Syaubari,,Yes,17/05/2015,,Peri-Urban,Bagmati,Rasuwa,Laharepauwa,8,28.00437,85.21006,1670.324311,Spontaneous,Other,Private land,No,Unknown,Yes,Private,Makeshift,,Yes,<50%,Yes,Bam Bahadur Tamang,9741335599,No,,,,,,Yes,Bagmati,Rasuwa,Haku,8,Bagmati,Rasuwa,Haku,9,65,348,3,30,58,68,10,169,1,33,61,65,19,179,6,22,3,0,0,Longer,17/05/2015,Yes,None (Stay here),Accessibility,,> 75%,No,Own,None,None,None,< 25%,more than 75%,None,,more than 75%,< 75%,Land for permanent relocation,Support for livelihood,None,On-site (<20 minutes),Piped water (taps),Piped water (taps),,Chlorinated,10-15 liters,None,Not so good (not hygienic),20,"Yes, next to each other/same HWS",Provided,Government & Red Cross,No,On-site,No,Yes,Garbage pit,No,None,No,No,Yes,Own cash,,,Yes,No,Yes,Conjunctivitis,Skin infections,Diarrhea,None,0,1,1,Yes,No,No,Off-site (< 30 mins),,Local Clinic/med practitioners,Yes,No,Off site <20,,,,>75%,>75%,Fees or costs,None,,Fees or costs,None,,Agriculture/Livestock,,None,,0,No,No,No,,,No,No,,Store / small business,,Store / small business,,Yes,No,Police,Yes,Police,Assistance did not respond to the actual need,Yes,No,No,,Yes,,,No lighting,Yes,Don't know,,No limitation,,No,Does not protect from cold,,CGIs,,Winter clothes,,Other,Shelter support,In shelter where people sleep,No,,,Families & friends,Mobile Phone,No,,Relocation plan,Yes
501,03/09/2015,4,Chombar,,Yes,25/04/2015,,Rural,Gandaki,Gorkha,Barpak,8,28.20207,84.73583,1733.113875,Spontaneous,Other,Agricultural land,No,Unknown,"No, no vehicular access",Private,Makeshift,,No,,,,,Unknown,,,,,,No,Gandaki,Gorkha,Barpak,1,Gandaki,Gorkha,Barpak,1,39,207,2,8,23,66,8,107,1,10,27,58,4,100,1,3,0,13,0,30 mins - 1 hour,26/04/2015,Yes,None (Stay here),Fear of landslide/aftershock,,> 75%,No,Own,None,None,< 25%,None,more than 75%,None,,more than 75%,None,CGIs,Kitchen sets,Improved stoves,On-site (<20 minutes),Piped water (taps),Piped water (taps),,No treatment,10-15 liters,None,Good (Hygienic),5,No,Provided,Care Nepal,No,On-site,No,No,Burning,No,None,No,"Yes, On-Site",No,Food distribution,,,No,No,Yes,None,None,None,None,0,0,0,No,No,No,off-site (< 30 mins),,Government,Yes,No,Off site >20,,,,>75%,>75%,Fees or costs,Lack of space in local schools,,Fees or costs,Lack of space in local schools,,Agriculture/Livestock,,None,,8,No,Yes,No,,,No,No,,Weaving / knitting,,Art / Craft,,Yes,No,Self organized,Yes,Police,None,Yes,Unknown,No,,Yes,,,"Yes, there is lighting but it is NOT adequate",Yes,No,,Main access road,,Yes,,,Foam mat (floor),,Blanket,,Mattress / Bed,,In shelter where people sleep,Yes,Improve animal shelter,,Radio / News,Radio / News,Unknown,,Situation in areas of origin,Yes
502,03/09/2015,4,RCB,,Yes,25/04/2015,,Rural,Gandaki,Gorkha,Barpak,4,28.20612,84.74176,1847.720068,Spontaneous,"Collective Centre  (schools, offices, religious, hospital, other)",,No,Unknown,"No, no vehicular access",Public/Government,Temporary shelter,,Yes,<25%,Yes,Hagan Singh Sunar,9819153598,Unknown,,,,,,No,Gandaki,Gorkha,Barpak,5,Gandaki,Gorkha,Barpak,7,46,246,2,12,30,71,7,122,2,16,28,71,7,124,1,12,3,14,8,< 30 mins,03/05/2015,Yes,None (Stay here),Fear of landslide/aftershock,,> 75%,No,Own,None,< 50%,None,None,< 25%,None,,< 50%,< 25%,Cooking gas,Electricity / Solar system,Blankets,On-site (<20 minutes),Piped water (taps),Piped water (taps),,No treatment,>15 liters,None,Good (Hygienic),10,No,Provided,"OXFAM - 2, STC - 3 & DUDBC - 2
CARE - 3",No,On-site,Yes,No,Garbage pit,No,Yes but no soap/water inside ,Yes,No,Yes,Food distribution,,,No,No,No,Common cold,None,None,None,0,0,0,No,No,No,On-site,Unknown,Government,Yes,No,On site <20,Unknown,,,>75%,>75%,Fees or costs,Lack of space in local schools,,Fees or costs,Lack of space in local schools,,Craftsmen,,None,,5,Yes,No,No,,,No,No,,Agriculture,,Construction,,Yes,Yes,Police,Unknown,,None,Yes,Unknown,No,,Yes,,,"Yes, there is lighting but it is NOT adequate",Yes,No,,No limitation,,No,Does not protect from cold,,Foam mat (floor),,Blanket,,Heater,,In shelter where people sleep,Yes,Improve animal shelter,,Families & friends,Radio / News,Yes,Police,Recovery plans,Yes
503,26/08/2015,4,Jelana,,Yes,25/04/2015,,Peri-Urban,Bagmati,Bhaktapur,Bhaktapur munic,2,27.674,85.421,1319.495245,Spontaneous,Other,Agricultural land,No,Unknown,Yes,Private,Makeshift,,Yes,None,Yes,No,Same as respondent,Yes,Local NGO,,Manabiya aastha nepal,Shyam prajapati,984104947,Yes,Bagmati,Bhaktapur,Bhaktapur munic,2,Bagmati,Bhaktapur,,,24,156,0,8,14,39,11,72,0,5,20,42,17,84,0,1,2,0,0,< 10 mins,25/04/2015,No,Place of origin,House damaged/destroyed,,> 75%,Unknown,Own,None,< 25%,None,more than 75%,None,None,,more than 75%,< 50%,Plastic bed / Floor Mat / Matress,Plastic bed / Floor Mat / Matress,Blankets,On-site (<20 minutes),Piped water (taps),Water truck,Municipality,Filtered,>15 liters,None,Good (Hygienic),5,"Yes, separate entrance/HWS",Provided,Manaviya Astha Nepal,No,On-site,Yes,No,Municipal Collection,No,Yes,Yes,"Yes, On-Site",Yes,Food distribution,,,No,No,Yes,None,None,None,None,0,0,0,Yes,No,No,off-site (< 30 mins),,Government,Yes,No,Off site <20,,,,>75%,>75%,Fees or costs,Distance to school,,Fees or costs,Distance to school,,Agriculture/Livestock,,Agriculture/Livestock,,90,No,Yes,No,,,Yes,No,,Weaving / knitting,,Store / small business,,No,No,,Yes,Police,None,Yes,No,No,,Yes,,,"Yes, there is lighting and it is adequate",Yes,No,,No limitation,,No,Does not protect from cold,,Mattress / Bed,,Blanket,,Food stock,,In shelter where people sleep,No,,,Mobile Phone,Mobile Phone,No,,Work opportunities,Yes
504,04/09/2015,4,Lapchane,,Yes,26/04/2015,,Rural,Janakpur,Ramechhap,Preeti,Few families from each ward,27.560984,86.28494,2824.311144,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,"No, no vehicular access",Public/Government,Temporary shelter,,No,,,,,No,,,,,,No,Janakpur,Ramechhap,Preeti,,Janakpur,Ramechhap,Preeti,,25,119,1,3,14,37,3,58,0,2,20,37,2,61,2,5,2,5,3,< 30 mins,26/04/2015,No,Place of origin,Fear of landslide/aftershock,,> 75%,No,Own,None,None,None,None,more than 75%,None,,None,< 25%,CGIs,Blankets,Fire wood,Off-site (<20 minutes),Piped water (taps),Piped water (taps),,No treatment,5-10 liters,Suspended solids,Not so good (not hygienic),5,No,Already on site,,No,On-site,No,No,Garbage pit,Yes,None,Yes,"Yes, Off-site",No,Borrowed cash,,,No,No,No,Diarrhea,RTI,None,None,2,0,2,No,No,No,Off-site (1 - 2 hours),,Government,Yes,No,Off site <20,,,,<50%,< 50%,Working,None,Housework,Working,None,Housework,Agriculture/Livestock,,Agriculture/Livestock,,10,No,Yes,No,,,Yes,No,,Weaving / knitting,,Construction,,Yes,Yes,Self organized,Yes,Police,Assistance did not respond to the actual need,Yes,Yes,No,,No,Latrine,,No lighting,No,Yes,No,No limitation,,No,The shelter has holes and cracks,,Blanket,,Winter clothes,,Foam mat (floor),,In shelter where people sleep,Don't know,,,Radio / News,Radio / News,Yes,Police,Recovery plans,Yes
505,03/09/2015,4,Pekanas,Gumdel,Yes,25/04/2015,,Rural,Janakpur,Ramechhap,Gumdel,,27.571626,86.375453,1545.049988,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,"No, no vehicular access",Private,Makeshift,,No,,,,,No,,,,,,No,Janakpur,Ramechhap,,,,,,,23,129,2,7,13,34,5,61,1,8,11,39,9,68,3,4,2,6,3,< 30 mins,25/04/2015,No,None (Stay here),House damaged/destroyed,,> 75%,No,Own,None,None,None,< 25%,more than 75%,None,,None,< 25%,Blankets,Kitchen sets,Fire wood,Off-site (>20 minutes),Piped water (taps),Piped water (taps),,No treatment,5-10 liters,Suspended solids,Not so good (not hygienic),0,No,Provided,Self made,No,On-site,Yes,No,Burning,Yes,None,No,No,No,Own cultivated,,,No,No,No,Diarrhea,Measles,None,None,2,1,3,No,No,No,Off-site (1 - 2 hours),,Government,Yes,No,Off site <20,,,,<75%,<75%,Fees or costs,Lack of space in local schools,,Fees or costs,Lack of space in local schools,,Agriculture/Livestock,,Agriculture/Livestock,,10,No,Yes,No,,,Yes,No,,Livestock,,Agriculture,,No,No,,No,,None,Yes,No,No,,No,Other,Farm,No lighting,No,No,,No limitation,,No,The shelter has holes and cracks,,Mattress / Bed,,Foam mat (floor),,Blanket,,In the open,No,,,Radio / News,Local leader,No,,Recovery plans,Yes
